Time	Channel A
(s)	(V)

0.04075261	-1.78244400
0.04100262	-1.75802700
0.04125264	-1.77267700
0.04150265	-1.77267700
0.04175267	-1.76291000
0.04200269	-1.78732800
0.04225270	-1.75802700
0.04250272	-1.78732800
0.04275273	-1.77756100
0.04300275	-1.78244400
0.04325277	-1.75314400
0.04350278	-1.77756100
0.04375280	-1.79221100
0.04400281	-1.78244400
0.04425283	-1.77756100
0.04450285	-1.77756100
0.04475286	-1.78244400
0.04500288	-1.77267700
0.04525289	-1.75802700
0.04550291	-1.78732800
0.04575293	-1.77756100
0.04600294	-1.77267700
0.04625296	-1.77756100
0.04650297	-1.77756100
0.04675299	-1.76779400
0.04700301	-1.76779400
0.04725302	-1.76779400
0.04750304	-1.76779400
0.04775305	-1.76291000
0.04800307	-1.77267700
0.04825309	-1.76779400
0.04850310	-1.77756100
0.04875312	-1.76779400
0.04900313	-1.76779400
0.04925315	-1.77756100
0.04950317	-1.77756100
0.04975318	-1.76779400
0.05000320	-1.75802700
0.05025321	-1.77756100
0.05050323	-1.76779400
0.05075325	-1.77267700
0.05100326	-1.76779400
0.05125328	-1.78732800
0.05150329	-1.78732800
0.05175331	-1.76291000
0.05200333	-1.76779400
0.05225334	-1.77267700
0.05250336	-1.77756100
0.05275337	-1.77756100
0.05300339	-1.78244400
0.05325341	-1.78732800
0.05350342	-1.78732800
0.05375344	-1.78732800
0.05400345	-1.76779400
0.05425347	-1.77756100
0.05450349	-1.77267700
0.05475350	-1.78244400
0.05500352	-1.79221100
0.05525353	-1.76291000
0.05550355	-1.77267700
0.05575357	-1.77267700
0.05600358	-1.77756100
0.05625360	-1.78732800
0.05650361	-1.77756100
0.05675363	-1.76779400
0.05700365	-1.77267700
0.05725366	-1.78244400
0.05750368	-1.75802700
0.05775369	-1.79221100
0.05800371	-1.76779400
0.05825373	-1.77756100
0.05850374	-1.77756100
0.05875376	-1.76291000
0.05900377	-1.75314400
0.05925379	-1.77756100
0.05950381	-1.75802700
0.05975382	-1.78732800
0.06000384	-1.76779400
0.06025385	-1.76779400
0.06050387	-1.77267700
0.06075389	-1.78244400
0.06100390	-1.77267700
0.06125392	-1.77267700
0.06150393	-1.75802700
0.06175395	-1.76779400
0.06200397	-1.77756100
0.06225398	-1.77756100
0.06250400	-1.76779400
0.06275401	-1.77756100
0.06300403	-1.77756100
0.06325405	-1.78244400
0.06350406	-1.76779400
0.06375408	-1.76779400
0.06400409	-1.76779400
0.06425411	-1.78244400
0.06450413	-1.74337700
0.06475414	-1.78732800
0.06500416	-1.77756100
0.06525417	-1.79221100
0.06550419	-1.76779400
0.06575421	-1.76291000
0.06600422	-1.75802700
0.06625424	-1.79221100
0.06650425	-1.78244400
0.06675427	-1.76291000
0.06700429	-1.76291000
0.06725430	-1.77267700
0.06750432	-1.75802700
0.06775433	-1.75802700
0.06800435	-1.77756100
0.06825437	-1.75314400
0.06850438	-1.78244400
0.06875440	-1.78732800
0.06900441	-1.78244400
0.06925443	-1.76291000
0.06950445	-1.77756100
0.06975446	-1.77267700
0.07000448	-1.76291000
0.07025449	-1.78244400
0.07050451	-1.77267700
0.07075453	-1.77267700
0.07100454	-1.77267700
0.07125456	-1.78244400
0.07150457	-1.77267700
0.07175459	-1.76779400
0.07200461	-1.76779400
0.07225462	-1.77756100
0.07250464	-1.77267700
0.07275465	-1.76779400
0.07300467	-1.76779400
0.07325469	-1.77756100
0.07350470	-1.78244400
0.07375472	-1.76291000
0.07400473	-1.78244400
0.07425475	-1.75314400
0.07450476	-1.76779400
0.07475478	-1.78244400
0.07500480	-1.76291000
0.07525481	-1.78244400
0.07550483	-1.75314400
0.07575484	-1.75802700
0.07600486	-1.76291000
0.07625488	-1.77756100
0.07650489	-1.77756100
0.07675491	-1.77756100
0.07700492	-1.76291000
0.07725494	-1.77267700
0.07750496	-1.78244400
0.07775497	-1.76779400
0.07800499	-1.77756100
0.07825500	-1.75802700
0.07850502	-1.77756100
0.07875504	-1.77756100
0.07900505	-1.76291000
0.07925507	-1.76291000
0.07950508	-1.76779400
0.07975510	-1.76779400
0.08000512	-1.77756100
0.08025513	-1.76779400
0.08050515	-1.78244400
0.08075516	-1.76291000
0.08100518	-1.77756100
0.08125520	-1.75802700
0.08150521	-1.75314400
0.08175523	-1.77756100
0.08200524	-1.78244400
0.08225526	-1.78244400
0.08250528	-1.78244400
0.08275529	-1.75802700
0.08300531	-1.77267700
0.08325532	-1.75314400
0.08350534	-1.76779400
0.08375536	-1.75314400
0.08400537	-1.78244400
0.08425539	-1.77267700
0.08450540	-1.76779400
0.08475542	-1.77756100
0.08500544	-1.78732800
0.08525545	-1.76779400
0.08550547	-1.76291000
0.08575548	-1.76779400
0.08600550	-1.75314400
0.08625552	-1.77267700
0.08650553	-1.76291000
0.08675555	-1.76779400
0.08700556	-1.77267700
0.08725558	-1.79221100
0.08750560	-1.77267700
0.08775561	-1.76779400
0.08800563	-1.76779400
0.08825564	-1.77267700
0.08850566	-1.77756100
0.08875568	-1.77756100
0.08900569	-1.77756100
0.08925571	-1.78244400
0.08950572	-1.76779400
0.08975574	-1.77756100
0.09000576	-1.77267700
0.09025577	-1.77756100
0.09050579	-1.77267700
0.09075580	-1.76779400
0.09100582	-1.76291000
0.09125584	-1.76779400
0.09150585	-1.76779400
0.09175587	-1.79221100
0.09200588	-1.76779400
0.09225590	-1.76291000
0.09250592	-1.77267700
0.09275593	-1.77756100
0.09300595	-1.77267700
0.09325596	-1.75314400
0.09350598	-1.76779400
0.09375600	-1.76779400
0.09400601	-1.75314400
0.09425603	-1.75802700
0.09450604	-1.78244400
0.09475606	-1.78732800
0.09500608	-1.76291000
0.09525609	-1.76291000
0.09550611	-1.77267700
0.09575612	-1.77267700
0.09600614	-1.76779400
0.09625616	-1.77267700
0.09650617	-1.75802700
0.09675619	-1.76291000
0.09700620	-1.75802700
0.09725622	-1.77756100
0.09750624	-1.77756100
0.09775625	-1.76779400
0.09800627	-1.78732800
0.09825628	-1.76779400
0.09850630	-1.76779400
0.09875632	-1.77756100
0.09900633	-1.79221100
0.09925635	-1.78732800
0.09950636	-1.77267700
0.09975638	-1.77267700
0.10000640	-1.76291000
0.10025641	-1.76291000
0.10050643	-1.76779400
0.10075644	-1.75314400
0.10100646	-1.78244400
0.10125648	-1.77267700
0.10150649	-1.76291000
0.10175651	-1.77756100
0.10200652	-1.77756100
0.10225654	-1.76779400
0.10250656	-1.77756100
0.10275657	-1.77756100
0.10300659	-1.74826000
0.10325660	-1.76291000
0.10350662	-1.76291000
0.10375664	-1.77267700
0.10400665	-1.77756100
0.10425667	-1.76779400
0.10450668	-1.75802700
0.10475670	-1.78732800
0.10500672	-1.77267700
0.10525673	-1.78732800
0.10550675	-1.78244400
0.10575676	-1.77267700
0.10600678	-1.77267700
0.10625680	-1.78244400
0.10650681	-1.77267700
0.10675683	-1.78244400
0.10700684	-1.77267700
0.10725686	-1.78732800
0.10750688	-1.77756100
0.10775689	-1.77756100
0.10800691	-1.78244400
0.10825692	-1.77756100
0.10850694	-1.77756100
0.10875696	-1.78732800
0.10900697	-1.77756100
0.10925699	-1.77267700
0.10950700	-1.77267700
0.10975702	-1.76779400
0.11000704	-1.76291000
0.11025705	-1.78732800
0.11050707	-1.77756100
0.11075708	-1.78244400
0.11100710	-1.79709400
0.11125712	-1.76779400
0.11150713	-1.77267700
0.11175715	-1.76779400
0.11200716	-1.76779400
0.11225718	-1.76291000
0.11250720	-1.76779400
0.11275721	-1.77756100
0.11300723	-1.77267700
0.11325724	-1.77267700
0.11350726	-1.77267700
0.11375728	-1.77267700
0.11400729	-1.76291000
0.11425731	-1.77756100
0.11450732	-1.76291000
0.11475734	-1.77756100
0.11500736	-1.77267700
0.11525737	-1.77267700
0.11550739	-1.78732800
0.11575740	-1.78244400
0.11600742	-1.77267700
0.11625744	-1.79221100
0.11650745	-1.77267700
0.11675747	-1.78732800
0.11700748	-1.79221100
0.11725750	-1.77756100
0.11750752	-1.76291000
0.11775753	-1.76779400
0.11800755	-1.77756100
0.11825756	-1.77267700
0.11850758	-1.77756100
0.11875760	-1.77756100
0.11900761	-1.78732800
0.11925763	-1.76779400
0.11950764	-1.77267700
0.11975766	-1.77267700
0.12000768	-1.77267700
0.12025769	-1.76779400
0.12050771	-1.77756100
0.12075772	-1.78244400
0.12100774	-1.76779400
0.12125776	-1.76779400
0.12150777	-1.76779400
0.12175779	-1.76779400
0.12200780	-1.77267700
0.12225782	-1.79709400
0.12250784	-1.78244400
0.12275785	-1.77756100
0.12300787	-1.75802700
0.12325788	-1.77267700
0.12350790	-1.77756100
0.12375791	-1.77267700
0.12400793	-1.76291000
0.12425795	-1.76291000
0.12450796	-1.77267700
0.12475798	-1.75314400
0.12500799	-1.77267700
0.12525801	-1.77756100
0.12550803	-1.74826000
0.12575804	-1.77267700
0.12600806	-1.76779400
0.12625807	-1.75802700
0.12650809	-1.76779400
0.12675811	-1.78244400
0.12700812	-1.75314400
0.12725814	-1.77267700
0.12750815	-1.76779400
0.12775817	-1.78244400
0.12800819	-1.76291000
0.12825820	-1.76779400
0.12850822	-1.75802700
0.12875823	-1.78732800
0.12900825	-1.76291000
0.12925827	-1.78244400
0.12950828	-1.78244400
0.12975830	-1.76779400
0.13000831	-1.77267700
0.13025833	-1.78244400
0.13050835	-1.77267700
0.13075836	-1.77756100
0.13100838	-1.76779400
0.13125839	-1.75802700
0.13150841	-1.77267700
0.13175843	-1.77756100
0.13200844	-1.77267700
0.13225846	-1.77267700
0.13250847	-1.75802700
0.13275849	-1.78732800
0.13300851	-1.77267700
0.13325852	-1.77267700
0.13350854	-1.77267700
0.13375855	-1.77267700
0.13400857	-1.78732800
0.13425859	-1.78244400
0.13450860	-1.77267700
0.13475862	-1.77756100
0.13500863	-1.77756100
0.13525865	-1.77267700
0.13550867	-1.75802700
0.13575868	-1.77756100
0.13600870	-1.77756100
0.13625871	-1.78244400
0.13650873	-1.76779400
0.13675875	-1.80197800
0.13700876	-1.76291000
0.13725878	-1.77756100
0.13750879	-1.74826000
0.13775881	-1.76291000
0.13800883	-1.77267700
0.13825884	-1.77756100
0.13850886	-1.76779400
0.13875887	-1.77267700
0.13900889	-1.78244400
0.13925891	-1.76779400
0.13950892	-1.78244400
0.13975894	-1.79221100
0.14000895	-1.76779400
0.14025897	-1.76291000
0.14050899	-1.77756100
0.14075900	-1.76779400
0.14100902	-1.75802700
0.14125903	-1.75802700
0.14150905	-1.76779400
0.14175907	-1.77267700
0.14200908	-1.76779400
0.14225910	-1.78244400
0.14250911	-1.77267700
0.14275913	-1.79221100
0.14300915	-1.77756100
0.14325916	-1.77267700
0.14350918	-1.76779400
0.14375919	-1.77267700
0.14400921	-1.77756100
0.14425923	-1.75802700
0.14450924	-1.75314400
0.14475926	-1.76291000
0.14500927	-1.77267700
0.14525929	-1.77267700
0.14550931	-1.77756100
0.14575932	-1.76779400
0.14600934	-1.77756100
0.14625935	-1.77267700
0.14650937	-1.76779400
0.14675939	-1.79221100
0.14700940	-1.77756100
0.14725942	-1.77756100
0.14750943	-1.77756100
0.14775945	-1.77267700
0.14800947	-1.76291000
0.14825948	-1.78732800
0.14850950	-1.77267700
0.14875951	-1.76291000
0.14900953	-1.78244400
0.14925955	-1.78244400
0.14950956	-1.77267700
0.14975958	-1.76291000
0.15000959	-1.77267700
0.15025961	-1.78732800
0.15050963	-1.77756100
0.15075964	-1.78244400
0.15100966	-1.76291000
0.15125967	-1.78732800
0.15150969	-1.76291000
0.15175971	-1.75802700
0.15200972	-1.77756100
0.15225974	-1.75314400
0.15250975	-1.76779400
0.15275977	-1.78732800
0.15300979	-1.77756100
0.15325980	-1.77756100
0.15350982	-1.76779400
0.15375983	-1.77267700
0.15400985	-1.77267700
0.15425987	-1.75802700
0.15450988	-1.78244400
0.15475990	-1.76779400
0.15500991	-1.75802700
0.15525993	-1.77267700
0.15550995	-1.77267700
0.15575996	-1.78244400
0.15600998	-1.75314400
0.15625999	-1.77267700
0.15651001	-1.75802700
0.15676003	-1.77756100
0.15701004	-1.77756100
0.15726006	-1.76779400
0.15751007	-1.77267700
0.15776009	-1.76779400
0.15801011	-1.77756100
0.15826012	-1.78244400
0.15851014	-1.77756100
0.15876015	-1.77267700
0.15901017	-1.76779400
0.15926019	-1.75802700
0.15951020	-1.79221100
0.15976022	-1.79221100
0.16001023	-1.76779400
0.16026025	-1.76779400
0.16051027	-1.76291000
0.16076028	-1.77756100
0.16101030	-1.75314400
0.16126031	-1.77267700
0.16151033	-1.76779400
0.16176035	-1.77756100
0.16201036	-1.77267700
0.16226038	-1.78732800
0.16251039	-1.76779400
0.16276041	-1.76291000
0.16301043	-1.76779400
0.16326044	-1.74826000
0.16351046	-1.77267700
0.16376047	-1.76291000
0.16401049	-1.75802700
0.16426051	-1.77756100
0.16451052	-1.77756100
0.16476054	-1.78244400
0.16501055	-1.77267700
0.16526057	-1.77267700
0.16551059	-1.78732800
0.16576060	-1.77267700
0.16601062	-1.77756100
0.16626063	-1.76291000
0.16651065	-1.77756100
0.16676067	-1.78732800
0.16701068	-1.77756100
0.16726070	-1.74826000
0.16751071	-1.78732800
0.16776073	-1.77756100
0.16801075	-1.75314400
0.16826076	-1.74826000
0.16851078	-1.77756100
0.16876079	-1.77267700
0.16901081	-1.77267700
0.16926083	-1.78244400
0.16951084	-1.76779400
0.16976086	-1.76779400
0.17001087	-1.77267700
0.17026089	-1.76291000
0.17051091	-1.77756100
0.17076092	-1.78732800
0.17101094	-1.75802700
0.17126095	-1.78244400
0.17151097	-1.76291000
0.17176099	-1.78244400
0.17201100	-1.76779400
0.17226102	-1.76779400
0.17251103	-1.77756100
0.17276105	-1.77267700
0.17301106	-1.77756100
0.17326108	-1.77267700
0.17351110	-1.76779400
0.17376111	-1.77267700
0.17401113	-1.78732800
0.17426114	-1.76291000
0.17451116	-1.76779400
0.17476118	-1.76291000
0.17501119	-1.76779400
0.17526121	-1.77267700
0.17551122	-1.76779400
0.17576124	-1.77267700
0.17601126	-1.76291000
0.17626127	-1.76779400
0.17651129	-1.75314400
0.17676130	-1.77267700
0.17701132	-1.77267700
0.17726134	-1.76779400
0.17751135	-1.77267700
0.17776137	-1.77267700
0.17801138	-1.76779400
0.17826140	-1.74337700
0.17851142	-1.76291000
0.17876143	-1.76291000
0.17901145	-1.77267700
0.17926146	-1.77756100
0.17951148	-1.78732800
0.17976150	-1.77756100
0.18001151	-1.77756100
0.18026153	-1.77756100
0.18051154	-1.77756100
0.18076156	-1.78244400
0.18101158	-1.78244400
0.18126159	-1.75802700
0.18151161	-1.77267700
0.18176162	-1.78732800
0.18201164	-1.76291000
0.18226166	-1.76779400
0.18251167	-1.76779400
0.18276169	-1.76291000
0.18301170	-1.77267700
0.18326172	-1.76291000
0.18351174	-1.76779400
0.18376175	-1.79221100
0.18401177	-1.76779400
0.18426178	-1.77756100
0.18451180	-1.78732800
0.18476182	-1.75314400
0.18501183	-1.78244400
0.18526185	-1.77267700
0.18551186	-1.78244400
0.18576188	-1.76291000
0.18601190	-1.76291000
0.18626191	-1.76779400
0.18651193	-1.77267700
0.18676194	-1.77756100
0.18701196	-1.77267700
0.18726198	-1.77756100
0.18751199	-1.79709400
0.18776201	-1.76291000
0.18801202	-1.77756100
0.18826204	-1.76779400
0.18851206	-1.75802700
0.18876207	-1.78732800
0.18901209	-1.77756100
0.18926210	-1.77756100
0.18951212	-1.76291000
0.18976214	-1.77756100
0.19001215	-1.75802700
0.19026217	-1.76779400
0.19051218	-1.78732800
0.19076220	-1.78244400
0.19101222	-1.78244400
0.19126223	-1.76779400
0.19151225	-1.77756100
0.19176226	-1.77267700
0.19201228	-1.76779400
0.19226230	-1.79221100
0.19251231	-1.78244400
0.19276233	-1.76291000
0.19301234	-1.78244400
0.19326236	-1.78244400
0.19351238	-1.77267700
0.19376239	-1.77267700
0.19401241	-1.76779400
0.19426242	-1.76779400
0.19451244	-1.77267700
0.19476246	-1.77756100
0.19501247	-1.76291000
0.19526249	-1.78244400
0.19551250	-1.77756100
0.19576252	-1.75314400
0.19601254	-1.78732800
0.19626255	-1.76779400
0.19651257	-1.76291000
0.19676258	-1.77267700
0.19701260	-1.76779400
0.19726262	-1.78732800
0.19751263	-1.78244400
0.19776265	-1.76779400
0.19801266	-1.78732800
0.19826268	-1.75802700
0.19851270	-1.78732800
0.19876271	-1.76291000
0.19901273	-1.76291000
0.19926274	-1.78732800
0.19951276	-1.76779400
0.19976278	-1.76291000
0.20001279	-1.77756100
0.20026281	-1.76291000
0.20051282	-1.76291000
0.20076284	-1.76291000
0.20101286	-1.79709400
0.20126287	-1.78732800
0.20151289	-1.76291000
0.20176290	-1.77267700
0.20201292	-1.76291000
0.20226294	-1.76779400
0.20251295	-1.77267700
0.20276297	-1.78732800
0.20301298	-1.78732800
0.20326300	-1.75314400
0.20351302	-1.78732800
0.20376303	-1.76291000
0.20401305	-1.77267700
0.20426306	-1.76779400
0.20451308	-1.78244400
0.20476310	-1.77756100
0.20501311	-1.75802700
0.20526313	-1.77756100
0.20551314	-1.76291000
0.20576316	-1.77756100
0.20601318	-1.76291000
0.20626319	-1.77267700
0.20651321	-1.78244400
0.20676322	-1.75314400
0.20701324	-1.77267700
0.20726326	-1.76779400
0.20751327	-1.75802700
0.20776329	-1.76779400
0.20801330	-1.76779400
0.20826332	-1.78244400
0.20851334	-1.77756100
0.20876335	-1.76291000
0.20901337	-1.76779400
0.20926338	-1.77267700
0.20951340	-1.77267700
0.20976342	-1.76291000
0.21001343	-1.76779400
0.21026345	-1.77267700
0.21051346	-1.77267700
0.21076348	-1.76291000
0.21101350	-1.78244400
0.21126351	-1.76779400
0.21151353	-1.77267700
0.21176354	-1.75802700
0.21201356	-1.74337700
0.21226358	-1.76779400
0.21251359	-1.78244400
0.21276361	-1.77756100
0.21301362	-1.77267700
0.21326364	-1.77267700
0.21351366	-1.75802700
0.21376367	-1.77756100
0.21401369	-1.77756100
0.21426370	-1.77756100
0.21451372	-1.78732800
0.21476374	-1.76779400
0.21501375	-1.78244400
0.21526377	-1.77267700
0.21551378	-1.78244400
0.21576380	-1.76779400
0.21601382	-1.78244400
0.21626383	-1.78244400
0.21651385	-1.76779400
0.21676386	-1.77756100
0.21701388	-1.75802700
0.21726390	-1.76291000
0.21751391	-1.75802700
0.21776393	-1.78244400
0.21801394	-1.77756100
0.21826396	-1.77756100
0.21851398	-1.76779400
0.21876399	-1.76779400
0.21901401	-1.75802700
0.21926402	-1.78732800
0.21951404	-1.77756100
0.21976406	-1.76779400
0.22001407	-1.77267700
0.22026409	-1.76291000
0.22051410	-1.75802700
0.22076412	-1.76779400
0.22101414	-1.77267700
0.22126415	-1.77267700
0.22151417	-1.77756100
0.22176418	-1.78244400
0.22201420	-1.76291000
0.22226422	-1.77267700
0.22251423	-1.77267700
0.22276425	-1.78732800
0.22301426	-1.77267700
0.22326428	-1.76779400
0.22351429	-1.77267700
0.22376431	-1.74826000
0.22401433	-1.76779400
0.22426434	-1.78244400
0.22451436	-1.77267700
0.22476437	-1.77756100
0.22501439	-1.76779400
0.22526441	-1.77756100
0.22551442	-1.76291000
0.22576444	-1.76779400
0.22601445	-1.76779400
0.22626447	-1.77267700
0.22651449	-1.77267700
0.22676450	-1.76779400
0.22701452	-1.77267700
0.22726453	-1.76291000
0.22751455	-1.77756100
0.22776457	-1.78244400
0.22801458	-1.77756100
0.22826460	-1.76779400
0.22851461	-1.78732800
0.22876463	-1.77267700
0.22901465	-1.76291000
0.22926466	-1.77267700
0.22951468	-1.78244400
0.22976469	-1.78732800
0.23001471	-1.75802700
0.23026473	-1.77267700
0.23051474	-1.77756100
0.23076476	-1.77756100
0.23101477	-1.78732800
0.23126479	-1.76779400
0.23151481	-1.77756100
0.23176482	-1.78732800
0.23201484	-1.76291000
0.23226485	-1.77756100
0.23251487	-1.77756100
0.23276489	-1.76291000
0.23301490	-1.78732800
0.23326492	-1.77267700
0.23351493	-1.76291000
0.23376495	-1.77756100
0.23401497	-1.76779400
0.23426498	-1.77756100
0.23451500	-1.78244400
0.23476501	-1.79221100
0.23501503	-1.77756100
0.23526505	-1.78244400
0.23551506	-1.75314400
0.23576508	-1.79221100
0.23601509	-1.77267700
0.23626511	-1.78244400
0.23651513	-1.75802700
0.23676514	-1.77267700
0.23701516	-1.76779400
0.23726517	-1.80197800
0.23751519	-1.77267700
0.23776521	-1.76779400
0.23801522	-1.77267700
0.23826524	-1.77756100
0.23851525	-1.77756100
0.23876527	-1.77267700
0.23901529	-1.76291000
0.23926530	-1.78732800
0.23951532	-1.77756100
0.23976533	-1.77267700
0.24001535	-1.78244400
0.24026537	-1.76779400
0.24051538	-1.76291000
0.24076540	-1.76779400
0.24101541	-1.76779400
0.24126543	-1.77756100
0.24151545	-1.78732800
0.24176546	-1.75802700
0.24201548	-1.76291000
0.24226549	-1.77267700
0.24251551	-1.77756100
0.24276553	-1.77756100
0.24301554	-1.77756100
0.24326556	-1.77756100
0.24351557	-1.77267700
0.24376559	-1.77756100
0.24401561	-1.79221100
0.24426562	-1.77267700
0.24451564	-1.78244400
0.24476565	-1.77267700
0.24501567	-1.77756100
0.24526569	-1.78244400
0.24551570	-1.76779400
0.24576572	-1.77756100
0.24601573	-1.77756100
0.24626575	-1.75314400
0.24651577	-1.76779400
0.24676578	-1.77756100
0.24701580	-1.75802700
0.24726581	-1.77756100
0.24751583	-1.77267700
0.24776585	-1.78244400
0.24801586	-1.76779400
0.24826588	-1.76779400
0.24851589	-1.75314400
0.24876591	-1.77756100
0.24901593	-1.75802700
0.24926594	-1.78244400
0.24951596	-1.78732800
0.24976597	-1.78732800
0.25001599	-1.78244400
0.25026601	-1.78732800
0.25051602	-1.77756100
0.25076604	-1.77267700
0.25101605	-1.79221100
0.25126607	-1.78244400
0.25151609	-1.77267700
0.25176610	-1.77756100
0.25201612	-1.77267700
0.25226613	-1.78244400
0.25251615	-1.77267700
0.25276617	-1.77756100
0.25301618	-1.78244400
0.25326620	-1.78732800
0.25351621	-1.76291000
0.25376623	-1.76291000
0.25401625	-1.77267700
0.25426626	-1.75314400
0.25451628	-1.75802700
0.25476629	-1.76291000
0.25501631	-1.77267700
0.25526633	-1.76779400
0.25551634	-1.76291000
0.25576636	-1.75314400
0.25601637	-1.76779400
0.25626639	-1.77267700
0.25651641	-1.79221100
0.25676642	-1.78732800
0.25701644	-1.77756100
0.25726645	-1.77756100
0.25751647	-1.77756100
0.25776649	-1.75314400
0.25801650	-1.77267700
0.25826652	-1.77756100
0.25851653	-1.78244400
0.25876655	-1.76779400
0.25901657	-1.74826000
0.25926658	-1.78244400
0.25951660	-1.76779400
0.25976661	-1.78732800
0.26001663	-1.76291000
0.26026665	-1.78244400
0.26051666	-1.78244400
0.26076668	-1.76779400
0.26101669	-1.78732800
0.26126671	-1.76779400
0.26151673	-1.76779400
0.26176674	-1.77756100
0.26201676	-1.77756100
0.26226677	-1.77756100
0.26251679	-1.77756100
0.26276681	-1.77756100
0.26301682	-1.77267700
0.26326684	-1.77267700
0.26351685	-1.78244400
0.26376687	-1.79709400
0.26401689	-1.77267700
0.26426690	-1.77267700
0.26451692	-1.77267700
0.26476693	-1.76291000
0.26501695	-1.77267700
0.26526697	-1.77267700
0.26551698	-1.78244400
0.26576700	-1.77756100
0.26601701	-1.76291000
0.26626703	-1.79221100
0.26651705	-1.77267700
0.26676706	-1.76779400
0.26701708	-1.78244400
0.26726709	-1.75314400
0.26751711	-1.77267700
0.26776713	-1.78244400
0.26801714	-1.79221100
0.26826716	-1.76779400
0.26851717	-1.76779400
0.26876719	-1.77267700
0.26901721	-1.76779400
0.26926722	-1.77756100
0.26951724	-1.75802700
0.26976725	-1.76779400
0.27001727	-1.77267700
0.27026729	-1.77756100
0.27051730	-1.77756100
0.27076732	-1.76779400
0.27101733	-1.76779400
0.27126735	-1.77756100
0.27151737	-1.77267700
0.27176738	-1.78244400
0.27201740	-1.77267700
0.27226741	-1.77267700
0.27251743	-1.77267700
0.27276744	-1.77267700
0.27301746	-1.77267700
0.27326748	-1.78244400
0.27351749	-1.77267700
0.27376751	-1.78732800
0.27401752	-1.77756100
0.27426754	-1.78244400
0.27451756	-1.77756100
0.27476757	-1.76779400
0.27501759	-1.78244400
0.27526760	-1.75314400
0.27551762	-1.78244400
0.27576764	-1.78244400
0.27601765	-1.78244400
0.27626767	-1.76779400
0.27651768	-1.78732800
0.27676770	-1.76291000
0.27701772	-1.76779400
0.27726773	-1.77756100
0.27751775	-1.77267700
0.27776776	-1.77267700
0.27801778	-1.77756100
0.27826780	-1.77267700
0.27851781	-1.77267700
0.27876783	-1.77756100
0.27901784	-1.76779400
0.27926786	-1.77267700
0.27951788	-1.75802700
0.27976789	-1.76291000
0.28001791	-1.77756100
0.28026792	-1.79221100
0.28051794	-1.78244400
0.28076796	-1.79221100
0.28101797	-1.76291000
0.28126799	-1.78732800
0.28151800	-1.77267700
0.28176802	-1.77267700
0.28201804	-1.78732800
0.28226805	-1.77267700
0.28251807	-1.79221100
0.28276808	-1.78244400
0.28301810	-1.76779400
0.28326812	-1.75802700
0.28351813	-1.76291000
0.28376815	-1.76291000
0.28401816	-1.78732800
0.28426818	-1.77756100
0.28451820	-1.80197800
0.28476821	-1.77267700
0.28501823	-1.77267700
0.28526824	-1.76779400
0.28551826	-1.76779400
0.28576828	-1.77267700
0.28601829	-1.78732800
0.28626831	-1.76779400
0.28651832	-1.76779400
0.28676834	-1.79709400
0.28701836	-1.76291000
0.28726837	-1.77756100
0.28751839	-1.77756100
0.28776840	-1.75314400
0.28801842	-1.77267700
0.28826844	-1.78244400
0.28851845	-1.76779400
0.28876847	-1.76779400
0.28901848	-1.79221100
0.28926850	-1.77267700
0.28951852	-1.76779400
0.28976853	-1.77267700
0.29001855	-1.76779400
0.29026856	-1.76779400
0.29051858	-1.77267700
0.29076860	-1.78732800
0.29101861	-1.77267700
0.29126863	-1.77756100
0.29151864	-1.78732800
0.29176866	-1.76291000
0.29201868	-1.77267700
0.29226869	-1.77267700
0.29251871	-1.77267700
0.29276872	-1.77267700
0.29301874	-1.77756100
0.29326876	-1.76779400
0.29351877	-1.78244400
0.29376879	-1.78244400
0.29401880	-1.77756100
0.29426882	-1.75802700
0.29451884	-1.75802700
0.29476885	-1.76291000
0.29501887	-1.78244400
0.29526888	-1.76291000
0.29551890	-1.79221100
0.29576892	-1.77267700
0.29601893	-1.78244400
0.29626895	-1.76291000
0.29651896	-1.76779400
0.29676898	-1.76291000
0.29701900	-1.76779400
0.29726901	-1.78244400
0.29751903	-1.77267700
0.29776904	-1.79221100
0.29801906	-1.77267700
0.29826908	-1.76779400
0.29851909	-1.74826000
0.29876911	-1.78244400
0.29901912	-1.76779400
0.29926914	-1.77267700
0.29951916	-1.78732800
0.29976917	-1.76779400
0.30001919	-1.77267700
0.30026920	-1.76291000
0.30051922	-1.76779400
0.30076924	-1.77756100
0.30101925	-1.77267700
0.30126927	-1.76779400
0.30151928	-1.75314400
0.30176930	-1.76291000
0.30201932	-1.76779400
0.30226933	-1.76779400
0.30251935	-1.77756100
0.30276936	-1.78244400
0.30301938	-1.78732800
0.30326940	-1.76779400
0.30351941	-1.78244400
0.30376943	-1.77267700
0.30401944	-1.77267700
0.30426946	-1.77267700
0.30451948	-1.77267700
0.30476949	-1.77267700
0.30501951	-1.77267700
0.30526952	-1.76291000
0.30551954	-1.77756100
0.30576956	-1.78244400
0.30601957	-1.77756100
0.30626959	-1.78244400
0.30651960	-1.75802700
0.30676962	-1.76779400
0.30701964	-1.78244400
0.30726965	-1.75802700
0.30751967	-1.76779400
0.30776968	-1.77267700
0.30801970	-1.76779400
0.30826972	-1.77267700
0.30851973	-1.78732800
0.30876975	-1.76291000
0.30901976	-1.76779400
0.30926978	-1.79221100
